Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,6,5/7/2017 9:48,531683,4,2,231,0,231,0,57.75,115.5,0,0,0,0,434.4694113,11.28491977,106336.6,237142.6311,530550,21,531683,177227.6667,306026.8196,530597,542,1112,1112,0,1112,1112,0,0,0,0,136,72,7.523279849,3.761639925,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,5/7/2017 9:48,545217,4,2,231,0,231,0,57.75,115.5,0,0,0,0,423.6845146,11.00479259,109043.4,243140.4615,543986,43,545217,181739,313756.706,544034,449,1188,1188,0,1188,1188,0,0,0,0,136,72,7.336528391,3.668264196,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,6/7/2017 10:42,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,293,236,0,32,0,0,0,0,0,0,0,0,Web Attack
22,6,14/2/2018 2:01,376069,23,20,1944,2665,640,0,84.52173913,135.9534912,976,0,133.25,268.7712537,12255.72967,114.3407194,8954.02381,19876.28944,99832,5,374704,17032,25455.88959,99832,224,376045,19791.84211,34126.8376,113453,12,0,0,0,0,744,648,61.15898944,53.18172995,0,976,104.75,205.4934079,42227.5407,0,0,0,1,0,0,0,0,0,107.1860465,84.52173913,133.25,0,0,0,0,0,0,23,1944,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,17,21/2/2018 10:09,119955387,131744,0,4215808,0,32,32,32,0,0,0,0,0,35144.79929,1098.274978,910.5256978,18815.8422,762046,0,120000000,910.5256978,18815.8422,762046,0,0,0,0,0,0,0,0,0,0,1053952,0,1098.274978,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0002429,32,0,0,0,0,0,0,0,131744,4215808,0,0,-1,-1,131743,8,0,0,0,0,0,0,0,0,DDoS
8080,6,2/3/2018 10:18,10383,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43821.63151,674.1789464,1730.5,3762.026781,9398,17,581,290.5,355.6747109,542,39,9858,3286,5296.449471,9398,43,0,0,0,0,72,92,288.9338342,385.2451122,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
22,6,4/7/2017 3:10,129,1,1,0,0,0,0,0,0,0,0,0,0,0,15503.87597,129,0,129,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7751.937984,7751.937984,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
52371,6,28/2/2018 10:50,121,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,636363.6364,33057.85124,40.33333333,52.72886622,100,0,121,60.5,85.55992052,121,0,0,0,0,0,0,1,0,0,0,60,20,24793.38843,8264.46281,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,136,0,1,20,0,0,0,0,0,0,0,0,Infilteration
500,17,23/2/2018 10:17,89479580,6,0,3000,0,500,500,500,0,0,0,0,0,33.52720252,0.067054405,17895916,15345180.22,41990353,4000322,89479580,17895916,15345180.22,41990353,4000322,0,0,0,0,0,0,0,0,0,48,0,0.067054405,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,583.3333333,500,0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000322,0,4000322,4000322,21369814.5,15281130.07,41990353,7200238,Web Attack
80,17,21/2/2018 10:10,119703022,109269,0,3496608,0,32,32,32,0,0,0,0,0,29210.69111,912.834097,1095.499341,20916.16971,667728,0,120000000,1095.499341,20916.16971,667728,0,0,0,0,0,0,0,0,0,0,874152,0,912.834097,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00029286,32,0,0,0,0,0,0,0,109269,3496608,0,0,-1,-1,109268,8,0,0,0,0,0,0,0,0,DDoS
80,17,21/2/2018 10:09,119471327,108944,0,3486208,0,32,32,32,0,0,0,0,0,29180.29026,911.8840707,1096.640693,21274.51905,695324,0,119000000,1096.640693,21274.51905,695324,0,0,0,0,0,0,0,0,0,0,871552,0,911.8840707,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00029373,32,0,0,0,0,0,0,0,108944,3486208,0,0,-1,-1,108943,8,0,0,0,0,0,0,0,0,DDoS
21,6,4/7/2017 10:20,9679375,9,15,101,188,22,0,11.22222222,8.828615092,34,0,12.53333333,14.54975045,29.85729967,2.479498935,420842.3913,1093448.349,3263495,3,6374574,796821.75,1473355.528,3215699,251,9679318,691379.8571,1349797.358,3263495,3,0,0,0,0,296,488,0.9298121,1.549686834,0,34,11.56,12.47691201,155.6733333,0,0,0,1,0,0,0,0,1,12.04166667,11.22222222,12.53333333,0,0,0,0,0,0,9,101,15,188,29200,227,6,32,0,0,0,0,0,0,0,0,FTP-Patator
22,6,14/2/2018 2:01,386842,22,20,1944,2665,640,0,88.36363636,137.8690011,976,0,133.25,268.7712537,11914.42501,108.5714581,9435.170732,21741.82261,95512,3,386798,18418.95238,29275.33078,95512,276,386836,20359.78947,41662.06739,161972,7,0,0,0,0,712,648,56.87076377,51.70069434,0,976,107.1860465,207.2815265,42965.63123,0,0,0,1,0,0,0,0,0,109.7380952,88.36363636,133.25,0,0,0,0,0,0,22,1944,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
21,6,14/2/2018 10:33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1000000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
8080,6,2/3/2018 10:18,472,2,0,0,0,0,0,0,0,0,0,0,0,0,4237.288136,472,0,472,472,472,472,0,472,472,0,0,0,0,0,0,0,0,0,40,0,4237.288136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
135,6,28/2/2018 10:52,1364,3,3,168,24,168,0,56,96.99484522,24,0,8,13.85640646,140762.4633,4398.826979,272.8,369.9502669,906,18,440,220,149.9066376,326,114,1328,664,913.5819613,1310,18,0,0,0,0,72,72,2199.41349,2199.41349,0,168,27.42857143,62.62815433,3922.285714,0,0,1,1,0,0,0,1,1,32,56,8,0,0,0,0,0,0,3,168,3,24,8192,2240,1,20,0,0,0,0,0,0,0,0,Infilteration
22,6,14/2/2018 2:01,329179,22,22,1912,2665,640,0,86.90909091,137.6880218,976,0,121.1363636,258.6415603,13904.28916,133.6658778,7655.325581,15603.3873,55621,5,329136,15673.14286,19913.24772,55621,294,329163,15674.42857,33674.66233,137296,11,0,0,0,0,712,712,66.83293892,66.83293892,0,976,101.7111111,203.7371995,41508.84646,0,0,0,1,0,0,0,0,1,104.0227273,86.90909091,121.1363636,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,17,21/2/2018 10:09,119662379,122125,0,3908000,0,32,32,32,0,0,0,0,0,32658.55177,1020.579743,979.8432659,20211.53847,1027063,0,120000000,979.8432659,20211.53847,1027063,0,0,0,0,0,0,0,0,0,0,977000,0,1020.579743,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00026203,32,0,0,0,0,0,0,0,122125,3908000,0,0,-1,-1,122124,8,0,0,0,0,0,0,0,0,DDoS
80,6,5/7/2017 10:43,9870,3,6,349,11595,349,0,116.3333333,201.4952439,5792,0,1932.5,2362.781391,1210131.712,911.8541033,1233.75,2822.72977,8196,50,9112,4556,5330.170917,8325,787,9741,1948.2,4038.433818,9171,50,0,0,0,0,104,200,303.9513678,607.9027356,0,5792,1194.4,2004.907989,4019656.044,0,0,0,1,0,0,0,0,2,1327.111111,116.3333333,1932.5,0,0,0,0,0,0,3,349,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
21,6,14/2/2018 10:33,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 9:48,529617,4,2,231,0,231,0,57.75,115.5,0,0,0,0,436.164247,11.32894148,105923.4,235820.4932,527771,57,529617,176539,304225.4286,527828,520,1781,1781,0,1781,1781,0,0,0,0,136,72,7.552627654,3.776313827,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,6,5/7/2017 10:43,17499,3,6,324,11595,324,0,108,187.0614872,5792,0,1932.5,2537.820147,681124.6357,514.3151037,2187.375,4658.243107,13269,4,3901,1950.5,2752.766699,3897,4,17349,3469.8,5707.2098,13269,47,0,0,0,0,104,200,171.4383679,342.8767358,0,5792,1191.9,2121.548515,4500968.1,0,0,0,1,0,0,0,0,2,1324.333333,108,1932.5,0,0,0,0,0,0,3,324,6,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,5/7/2017 10:43,935,2,0,0,0,0,0,0,0,0,0,0,0,0,2139.037433,935,0,935,935,935,935,0,935,935,0,0,0,0,0,0,0,0,0,64,0,2139.037433,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,23/2/2018 10:04,55332482,154,107,54442,80771,646,0,353.5194805,270.7849935,2920,0,754.8691589,516.5786226,2443.646031,4.716940043,212817.2385,409088.9687,1183051,4,55330356,361636.3137,480713.0405,1183051,87,55332448,522004.2264,555974.0668,1244208,4,0,0,0,0,3092,2152,2.783175351,1.933764692,0,2920,516.0801527,437.4351285,191349.4916,0,0,1,1,0,0,0,1,0,518.0574713,353.5194805,754.8691589,0,0,0,0,0,0,154,54442,107,80771,8192,1223,101,20,0,0,0,0,0,0,0,0,Web Attack
80,17,21/2/2018 10:09,119895806,111730,0,3575360,0,32,32,32,0,0,0,0,0,29820.55936,931.89248,1073.094774,20658.4113,836284,0,120000000,1073.094774,20658.4113,836284,0,0,0,0,0,0,0,0,0,0,893840,0,931.89248,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.0002864,32,0,0,0,0,0,0,0,111730,3575360,0,0,-1,-1,111729,8,0,0,0,0,0,0,0,0,DDoS
22,6,4/7/2017 3:10,43,1,1,0,0,0,0,0,0,0,0,0,0,0,46511.62791,43,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,23255.81395,23255.81395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,259,247,0,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,15/2/2018 9:27,5992091,4,4,461,972,461,0,115.25,230.5,972,0,243,486,239.148571,1.335093209,856013,1864697.863,5002915,7,989176,329725.3333,564435.2388,981466,289,5992084,1997361.333,2648244.3,5003200,7720,0,0,0,0,136,136,0.667546604,0.667546604,0,972,159.2222222,340.7967788,116142.4444,0,0,0,1,0,0,0,0,1,179.125,115.25,243,0,0,0,0,0,0,4,461,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,15/2/2018 9:27,5980074,4,4,401,972,401,0,100.25,200.5,972,0,243,486,229.5958211,1.337776088,854296.2857,1865259.893,5003444,3,976630,325543.3333,562181.3904,974694,279,5980071,1993357,2652013.227,5003728,1937,0,0,0,0,136,136,0.668888044,0.668888044,0,972,152.5555556,334.6875823,112015.7778,0,0,0,1,0,0,0,0,1,171.625,100.25,243,0,0,0,0,0,0,4,401,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
21,6,4/7/2017 10:20,80,1,1,0,0,0,0,0,0,0,0,0,0,0,25000,80,0,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,12500,12500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,229,227,0,32,0,0,0,0,0,0,0,0,FTP-Patator
80,6,5/7/2017 10:43,23302,3,4,316,11595,316,0,105.3333333,182.4426851,8688,0,2898.75,4095.56617,511157.8405,300.4033988,3883.666667,5947.34955,12993,50,10051,5025.5,7036.41958,10001,50,23225,7741.666667,6707.255499,12993,186,0,0,0,0,104,136,128.7443138,171.6590851,0,8688,1488.875,3077.518919,9471122.696,0,0,0,1,0,0,0,0,1,1701.571429,105.3333333,2898.75,0,0,0,0,0,0,3,316,4,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
80,6,5/7/2017 11:10,12008859,5,5,315,3525,315,0,63,140.8722826,2077,0,705,990.6447396,319.7639343,0.832718579,1334317.667,2693587.356,7001981,27,7004941,1751235.25,3501020.509,7002766,440,1.20E+07,3002208,3560203.877,7001981,48,0,0,0,0,168,168,0.416359289,0.416359289,0,2077,349.0909091,718.9818432,516934.8909,0,0,0,1,0,0,0,0,1,384,63,705,0,0,0,0,0,0,5,315,5,3525,29200,235,1,32,1790,0,1790,1790,7001981,0,7001981,7001981,DoS GoldenEye
80,6,5/7/2017 11:10,6548353,8,6,437,11632,437,0,54.625,154.5028317,5840,0,1938.666667,2550.37524,1843.058858,2.137942167,503719.4615,1417273.074,5001923,4,1546430,220918.5714,583634.446,1544477,4,6548285,1309657,2170525.33,5003746,15,0,0,0,0,264,200,1.221681238,0.916260929,0,5840,804.6,1803.823154,3253777.971,0,0,0,1,0,0,0,0,0,862.0714286,54.625,1938.666667,0,0,0,0,0,0,8,437,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 9:48,551861,4,2,231,0,231,0,57.75,115.5,0,0,0,0,418.5836651,10.87230299,110372.2,246462.7509,551258,4,551861,183953.6667,318126.1833,551294,4,567,567,0,567,567,0,0,0,0,136,72,7.248201993,3.624100996,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
80,17,21/2/2018 10:10,119991940,114875,0,3676000,0,32,32,32,0,0,0,0,0,30635.39101,957.3559691,1044.55264,20497.92071,666841,0,120000000,1044.55264,20497.92071,666841,0,0,0,0,0,0,0,0,0,0,919000,0,957.3559691,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00027856,32,0,0,0,0,0,0,0,114875,3676000,0,0,-1,-1,114874,8,0,0,0,0,0,0,0,0,DDoS
8080,6,7/7/2017 10:05,90356,4,3,206,134,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3762.893444,77.47133561,15059.33333,35660.57504,87847,59,90356,30118.66667,51327.06041,89384,59,88509,44254.5,61649.10472,87847,662,0,0,0,0,92,72,44.26933463,33.20200097,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0,0,0,0,0,0,0,0,Bot
80,6,5/7/2017 11:10,5006562,8,6,308,11632,308,0,38.5,108.8944443,5840,0,1938.666667,2550.37524,2384.870096,2.796330096,385120.1538,1387576.26,5003253,3,3309,472.7142857,536.7925466,1438,3,5006429,1001285.8,2238084.493,5004893,14,0,0,0,0,264,200,1.597902912,1.198427184,0,5840,796,1806.007119,3261661.714,0,0,0,1,0,0,0,0,0,852.8571429,38.5,1938.666667,0,0,0,0,0,0,8,308,6,11632,29200,235,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
22,6,14/2/2018 2:01,419050,22,22,1944,2665,640,0,88.36363636,137.8690011,976,0,121.1363636,258.6415603,10998.68751,104.9994034,9745.348837,21275.44634,100570,2,418994,19952.09524,32407.61388,109800,281,419042,19954.38095,42594.29018,179779,12,0,0,0,0,712,712,52.49970171,52.49970171,0,976,102.4222222,203.7441007,41511.65859,0,0,0,1,0,0,0,0,1,104.75,88.36363636,121.1363636,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 9:48,17050187,4,3,239,0,231,0,59.75,114.2289368,0,0,0,0,14.01744157,0.410552682,2841697.833,6960128.19,1.70E+07,20,1.71E+07,5683371.667,9842985.22,1.70E+07,502,1.71E+07,8525083.5,1.21E+07,1.70E+07,1095,0,0,0,0,136,104,0.234601533,0.175951149,0,231,29.875,81.31497402,6612.125,0,0,0,1,0,0,0,0,0,34.14285714,59.75,0,0,0,0,0,0,0,4,239,3,0,29200,235,2,32,1115,0,1115,1115,1.70E+07,0,1.70E+07,1.70E+07,DoS slowloris
22,6,14/2/2018 2:01,302396,22,21,1944,2665,640,0,88.36363636,137.8690011,976,0,126.9047619,263.5746393,15241.60372,142.1976481,7199.904762,19149.22463,89735,3,300474,14308.28571,25619.88739,89735,134,302385,15119.25,37339.81832,133542,10,0,0,0,0,712,680,72.75228508,69.44536303,0,976,104.75,205.4934079,42227.5407,0,0,0,1,0,0,0,0,0,107.1860465,88.36363636,126.9047619,0,0,0,0,0,0,22,1944,21,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
0,0,23/2/2018 10:02,112640956,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633297,56320478,53.74011537,56320516,56320440,112640956,56320478,53.74011537,56320516,56320440,0,0,0,0,0,0,0,0,0,0,0,0.026633297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56320478,53.74011537,56320516,56320440,Web Attack
21,6,4/7/2017 10:20,4,2,0,14,0,14,0,7,9.899494937,0,0,0,0,3500000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,1,0,0,0,64,0,500000,0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14,7,0,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0,0,0,0,0,0,0,0,FTP-Patator
80,6,15/2/2018 9:27,5979498,4,4,380,972,380,0,95,190,972,0,243,486,226.1059373,1.337904955,854214,1864841.698,5002817,4,976681,325560.3333,560353.368,972598,432,5979493,1993164.333,2651255.442,5003101,4082,0,0,0,0,136,136,0.668952477,0.668952477,0,972,150.2222222,332.8069177,110760.4444,0,0,0,1,0,0,0,0,1,169,95,243,0,0,0,0,0,0,4,380,4,972,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,6,5/7/2017 9:48,529588,4,2,231,0,231,0,57.75,115.5,0,0,0,0,436.1881312,11.32956185,105917.6,236374.4865,528757,4,529588,176529.3333,305041.5876,528761,314,782,782,0,782,782,0,0,0,0,136,72,7.553041232,3.776520616,0,231,33,87.30979327,7623,0,0,0,1,0,0,0,0,0,38.5,57.75,0,0,0,0,0,0,0,4,231,2,0,29200,235,1,32,0,0,0,0,0,0,0,0,DoS slowloris
22,6,4/7/2017 3:10,12338731,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,385.2097918,4.295417414,237283.2885,648963.8349,2499036,3,9798063,489903.15,874200.7484,2401236,556,1.23E+07,398020.5484,806192.1195,2499036,3,0,0,0,0,680,1032,1.701957843,2.593459571,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,0,0,1,89.67924528,95.61904762,85.78125,0,0,0,0,0,0,21,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,5/7/2017 10:43,3385,3,4,348,11595,348,0,116,200.9178937,11595,0,2898.75,5797.5,3528212.703,2067.946824,564.1666667,600.6181538,1588,45,2129,1064.5,803.9804102,1633,496,3340,1113.333333,1018.982008,2206,189,0,0,0,0,104,136,886.2629247,1181.6839,0,11595,1492.875,4083.690958,1.67E+07,0,0,0,1,0,0,0,0,1,1706.142857,116,2898.75,0,0,0,0,0,0,3,348,4,11595,29200,235,1,32,0,0,0,0,0,0,0,0,DoS Hulk
500,17,23/2/2018 10:11,89479489,6,0,3000,0,500,500,500,0,0,0,0,0,33.52723662,0.067054473,17895897.8,15345195.15,41990323,4000225,89479489,17895897.8,15345195.15,41990323,4000225,0,0,0,0,0,0,0,0,0,48,0,0.067054473,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,583.3333333,500,0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000225,0,4000225,4000225,21369816,15281120.2,41990323,7200225,Web Attack
444,6,6/7/2017 2:32,78233714,48,52,12042,586,1460,0,250.875,422.7945341,267,0,11.26923077,36.2470366,161.4137864,1.278221305,790239.5354,3643348.334,2.95E+07,1,7.82E+07,1664536.872,5176657.015,2.95E+07,4,7.82E+07,1533983.02,4985581.973,2.95E+07,1,0,0,0,0,972,1052,0.613546226,0.664675079,0,1460,125.029703,314.9169241,99172.66911,0,0,0,1,0,0,0,0,1,126.28,250.875,11.26923077,0,0,0,0,0,0,48,12042,52,586,8192,538,47,20,2024843.8,3093999.209,7461188,3051,1.36E+07,1.02E+07,2.95E+07,5662979,Infiltration
8080,6,2/3/2018 10:17,16079,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,28297.77971,435.3504571,2679.833333,6080.854855,15084,1,645,322.5,374.0594872,587,58,15513,5171,8587.564206,15084,1,0,0,0,0,72,92,186.5787673,248.7716898,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot
8080,6,2/3/2018 10:17,516,2,0,0,0,0,0,0,0,0,0,0,0,0,3875.968992,516,0,516,516,516,516,0,516,516,0,0,0,0,0,0,0,0,0,40,0,3875.968992,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot
21,6,14/2/2018 10:33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,1000000,1000000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,FTP-Patator
80,17,21/2/2018 10:08,119612063,182675,0,5845600,0,32,32,32,0,0,0,0,0,48871.32496,1527.228905,654.7842769,15566.15144,650083,0,120000000,654.7842769,15566.15144,650083,0,0,0,0,0,0,0,0,0,0,1461400,0,1527.228905,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00017517,32,0,0,0,0,0,0,0,182675,5845600,0,0,-1,-1,182674,8,0,0,0,0,0,0,0,0,DDoS
49486,6,3/7/2017 8:56,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,1,0,0,0,9,6,0,0,0,0,0,0,0,2,12,0,0,245,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
22,6,14/2/2018 2:01,372372,22,20,1976,2665,640,0,89.81818182,138.0336868,976,0,133.25,268.7712537,12463.34311,112.7904354,9082.243902,23337.4373,108590,2,371136,17673.14286,37042.14231,144669,286,372370,19598.42105,37680.12721,126476,14,0,0,0,0,712,648,59.08070424,53.70973113,0,976,107.9302326,207.2684474,42960.2093,0,0,0,1,0,0,0,0,0,110.5,89.81818182,133.25,0,0,0,0,0,0,22,1976,20,2665,26883,230,16,32,0,0,0,0,0,0,0,0,SSH-Patator
22,6,4/7/2017 3:11,11777314,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,403.5724954,4.585086209,222213.4717,606284.4922,2480837,3,9924285,472585,866690.8016,2553446,4,1.18E+07,379910.1613,758535.0428,2480837,3,0,0,0,0,712,1032,1.867998085,2.717088124,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,0,0,1,88.01851852,91.27272727,85.78125,0,0,0,0,0,0,22,2008,32,2745,29200,247,16,32,0,0,0,0,0,0,0,0,SSH-Patator
80,6,15/2/2018 9:27,5998478,4,4,413,662,413,0,103.25,206.5,662,0,165.5,331,179.2121268,1.333671641,856925.4286,1865820.692,5004217,8,994261,331420.3333,573114.5829,993196,308,5998470,1999490,2649273.661,5004538,1067,0,0,0,0,136,136,0.666835821,0.666835821,0,662,119.4444444,245.0536222,60051.27778,0,0,0,1,0,0,0,0,1,134.375,103.25,165.5,0,0,0,0,0,0,4,413,4,662,26883,219,1,32,0,0,0,0,0,0,0,0,DoS GoldenEye
80,17,21/2/2018 10:10,119994216,116294,0,3721408,0,32,32,32,0,0,0,0,0,31013.22817,969.1633803,1031.826645,20038.6205,644494,0,120000000,1031.826645,20038.6205,644494,0,0,0,0,0,0,0,0,0,0,930352,0,969.1633803,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,32.00027516,32,0,0,0,0,0,0,0,116294,3721408,0,0,-1,-1,116293,8,0,0,0,0,0,0,0,0,DDoS
